DepartureStation,ArrivalStation,Capacity,Weekend,Month,Hour,Duration,Passengers
BJ,AW,240,1,7,22,1.17,155.0
AT,AW,240,1,1,14,1.58,235.0
AT,AW,240,0,11,18,1.67,240.0
AL,AW,240,1,3,7,1.42,226.0
BH,AW,220,1,8,16,3.0,220.0
BC,AW,240,1,11,13,1.58,224.0
AT,AW,220,0,3,5,1.58,220.0
AP,AW,240,0,2,9,2.92,161.0
BB,AW,240,0,2,17,2.08,240.0
AU,AW,240,1,12,19,2.17,212.0
AK,AW,240,1,9,10,1.5,177.0
AF,AW,220,1,7,22,1.75,178.0
AL,AW,220,0,2,7,1.42,167.0
BM,AW,240,0,6,13,3.83,177.0
AT,AW,240,1,4,5,1.58,188.0
BF,AW,240,0,4,8,1.42,179.0
AK,AW,220,1,2,10,1.67,198.0
BP,AW,240,0,1,22,1.58,195.0
BC,AW,240,1,11,8,1.58,240.0
BP,AW,220,0,8,22,1.67,220.0
AP,AW,240,0,3,9,2.92,159.0
AL,AW,220,0,11,6,1.42,189.0
BB,AW,240,0,12,21,2.0,187.0
BH,AW,240,0,12,16,2.83,179.0
AT,AW,240,1,3,17,1.58,240.0
BM,AW,240,0,11,12,4.75,193.0
BN,AW,220,0,5,21,1.5,110.0
AK,AW,240,1,7,17,1.5,240.0
AT,AW,220,0,8,8,1.75,220.0
BM,AW,240,0,6,8,3.83,186.0
AK,AW,220,1,10,14,1.58,220.0
AL,AW,240,0,10,6,1.42,240.0
AT,AW,220,1,10,7,1.67,187.0
BQ,AW,220,0,10,22,2.08,186.0
AF,AW,240,0,12,22,2.67,190.0
BL,AW,220,1,10,9,2.17,204.0
AX,AW,220,1,6,15,3.75,157.0
BB,AW,240,0,6,21,2.0,169.0
AK,AW,240,0,11,22,1.5,189.0
AK,AW,240,1,1,17,1.67,213.0
AP,AW,236,1,8,21,3.08,164.0
AF,AW,240,1,7,6,1.75,159.0
AO,AW,240,0,11,13,1.58,240.0
AP,AW,240,1,3,21,2.92,175.0
BD,AW,240,0,1,13,1.58,116.0
BQ,AW,240,0,5,21,2.17,232.0
AK,AW,240,1,10,11,1.58,240.0
AL,AW,240,1,9,6,1.5,199.0
AY,AW,240,1,6,12,2.5,232.0
AP,AW,240,0,12,21,2.92,144.0
AU,AW,220,1,12,6,2.17,141.0
BC,AW,240,0,8,8,1.67,191.0
AO,AW,240,0,11,13,1.58,239.0
AT,AW,220,1,8,14,1.75,220.0
AT,AW,240,0,1,7,1.58,231.0
AU,AW,240,1,2,6,2.17,194.0
AT,AW,240,0,10,5,1.67,231.0
AF,AW,240,0,12,22,2.67,151.0
AT,AW,220,0,1,7,1.58,220.0
AT,AW,220,0,6,12,1.75,220.0
BC,AW,240,0,10,22,1.58,240.0
AT,AW,240,0,9,18,1.75,174.0
AF,AW,230,0,12,16,2.67,230.0
AK,AW,240,0,7,11,1.67,221.0
BD,AW,220,1,7,19,1.67,220.0
BF,AW,236,1,12,18,1.42,208.0
AT,AW,240,1,9,14,1.75,212.0
AF,AW,220,1,2,8,2.67,161.0
AK,AW,240,1,4,23,1.67,240.0
AK,AW,220,0,10,20,1.5,195.0
AY,AW,240,0,12,12,2.42,144.0
AT,AW,240,0,11,8,1.67,240.0
AK,AW,240,0,5,21,1.75,229.0
AL,AW,240,0,2,7,1.42,225.0
AM,AW,240,0,8,16,1.58,240.0
AF,AW,220,0,7,22,1.75,122.0
AF,AW,240,0,11,22,2.67,205.0
AF,AW,220,1,10,6,1.67,220.0
BP,AW,240,0,11,22,1.67,240.0
AK,AW,240,1,12,13,1.58,230.0
BE,AW,220,1,11,13,2.17,220.0
AO,AW,240,0,11,18,1.5,240.0
BP,AW,220,1,8,22,1.67,220.0
AT,AW,240,0,4,22,1.58,221.0
BL,AW,220,1,4,16,2.17,220.0
BF,AW,220,0,8,18,1.5,213.0
AU,AW,240,0,1,6,2.17,208.0
AK,AW,220,1,9,10,1.5,211.0
BM,AW,240,0,6,13,3.83,213.0
AK,AW,220,0,7,20,1.5,220.0
AT,AW,240,1,10,23,1.58,240.0
BL,AW,220,0,8,22,2.17,220.0
AP,AW,240,1,3,9,2.92,153.0
BH,AW,240,1,12,16,2.83,127.0
AL,AW,240,1,12,16,1.42,126.0
AT,AW,240,1,7,12,1.75,237.0
AY,AW,240,0,4,13,2.42,235.0
AL,AW,240,0,10,21,1.42,142.0
AU,AW,220,1,4,6,2.17,191.0
AK,AW,240,0,2,22,1.67,234.0
AP,AW,240,1,10,9,2.92,206.0
AF,AW,240,0,1,8,2.67,182.0
AK,AW,240,0,6,14,1.58,234.0
BD,AW,240,0,4,8,1.58,151.0
BB,AW,220,1,5,22,2.08,158.0
AK,AW,240,1,5,21,1.75,196.0
AU,AW,240,0,4,20,2.17,240.0
AT,AW,220,0,4,7,1.58,220.0
AF,AW,240,0,4,22,1.67,174.0
AL,AW,220,1,4,21,1.42,220.0
AF,AW,220,1,7,6,1.75,139.0
AK,AW,220,0,10,17,1.58,212.0
AT,AW,240,0,3,7,1.58,240.0
AT,AW,240,1,11,17,1.67,208.0
BB,AW,220,0,4,17,2.08,123.0
BH,AW,220,0,6,16,3.0,187.0
BL,AW,220,0,10,21,2.17,219.0
AT,AW,220,0,2,18,1.58,220.0
AT,AW,220,0,1,12,1.58,214.0
BP,AW,240,1,11,22,1.67,212.0
AT,AW,240,0,3,7,1.58,240.0
BF,AW,240,1,3,8,1.42,188.0
AF,AW,240,0,6,6,1.75,123.0
BM,AW,240,0,5,8,3.75,223.0
AT,AW,220,0,7,16,1.75,164.0
AU,AW,220,0,7,6,2.17,220.0
AY,AW,220,0,3,13,2.42,136.0
AU,AW,240,0,3,6,2.17,188.0
AV,AW,220,1,3,22,1.5,148.0
AT,AW,240,1,11,14,1.67,226.0
AK,AW,220,1,5,10,1.75,209.0
AT,AW,240,0,12,12,1.67,240.0
AT,AW,240,0,12,14,1.67,240.0
AO,AW,220,0,4,18,1.42,220.0
AF,AW,240,1,12,22,2.67,220.0
AK,AW,220,1,1,22,1.67,220.0
BD,AW,220,1,7,22,1.67,186.0
AK,AW,240,0,10,17,1.58,240.0
BF,AW,240,1,10,8,1.42,233.0
AF,AW,240,0,3,9,1.67,237.0
AO,AW,240,0,11,8,1.58,240.0
AL,AW,240,1,3,7,1.42,146.0
BD,AW,220,1,3,13,1.58,196.0
AO,AW,240,1,2,18,1.42,153.0
AL,AW,240,1,7,6,1.5,164.0
AL,AW,220,0,7,6,1.5,190.0
AT,AW,240,0,7,16,1.75,194.0
AB,AW,240,1,1,18,1.92,210.0
AO,AW,240,1,7,21,1.67,210.0
BB,AW,240,0,7,17,2.0,163.0
AT,AW,240,0,7,16,1.75,240.0
BQ,AW,240,0,11,21,2.08,236.0
AT,AW,220,0,10,17,1.67,209.0
BL,AW,240,1,5,21,2.25,232.0
AL,AW,240,1,7,21,1.5,155.0
BB,AW,236,1,7,21,2.0,222.0
BH,AW,220,1,8,17,3.0,212.0
BD,AW,240,1,10,14,1.58,176.0
AK,AW,240,0,4,15,1.67,236.0
BF,AW,240,1,6,7,1.5,196.0
AK,AW,240,1,9,13,1.5,188.0
AP,AW,220,1,8,9,3.08,151.0
AV,AW,240,0,7,9,1.5,173.0
BM,AW,220,0,12,8,4.75,194.0
AT,AW,240,0,3,7,1.58,240.0
AU,AW,240,1,11,19,2.17,156.0
AK,AW,240,0,5,15,1.75,186.0
AT,AW,236,0,3,22,1.58,234.0
AK,AW,240,0,10,18,1.58,205.0
AU,AW,240,1,12,19,2.17,155.0
BA,AW,240,1,10,17,1.5,240.0
AK,AW,240,1,9,13,1.5,221.0
BF,AW,240,0,8,7,1.5,240.0
BA,AW,220,0,5,12,1.5,220.0
AO,AW,220,0,1,18,1.42,198.0
AD,AW,240,0,11,17,1.33,225.0
AU,AW,220,0,8,20,2.17,220.0
AL,AW,240,0,10,6,1.42,203.0
AL,AW,240,0,12,6,1.42,191.0
AT,AW,220,0,1,5,1.58,194.0
BM,AW,240,1,9,8,3.83,199.0
BP,AW,240,1,6,13,1.67,230.0
BF,AW,240,0,11,14,1.42,184.0
AT,AW,240,1,9,14,1.75,240.0
AK,AW,240,0,8,10,1.67,240.0
AE,AW,240,0,12,20,2.75,122.0
AY,AW,240,1,5,12,2.5,240.0
AK,AW,240,0,11,13,1.5,240.0
AO,AW,240,1,10,13,1.58,213.0
BL,AW,240,0,5,21,2.25,240.0
AU,AW,220,0,6,20,2.17,220.0
BD,AW,240,1,4,19,1.58,233.0
BC,AW,240,0,8,22,1.67,240.0
AL,AW,240,0,2,7,1.42,240.0
AT,AW,240,0,9,12,1.67,240.0
AL,AW,220,0,10,21,1.42,194.0
AF,AW,220,0,5,22,1.75,220.0
BM,AW,240,0,4,8,3.75,131.0
AT,AW,220,0,4,9,1.58,207.0
AT,AW,240,0,6,8,1.75,240.0
AK,AW,240,0,6,18,1.5,221.0
AT,AW,240,1,7,8,1.75,240.0
AT,AW,220,0,4,12,1.58,220.0
AF,AW,220,0,5,8,1.75,206.0
BM,AW,240,0,4,14,3.75,183.0
AK,AW,240,1,7,13,1.67,240.0
AU,AW,240,0,5,19,2.25,232.0
BC,AW,220,1,6,8,1.67,153.0
AP,AW,240,1,4,9,2.92,214.0
AO,AW,220,0,4,13,1.42,158.0
AF,AW,240,0,4,9,1.67,236.0
AT,AW,220,1,4,5,1.58,220.0
AU,AW,240,1,4,19,2.17,239.0
AK,AW,240,0,7,14,1.58,218.0
AQ,AW,240,0,4,18,2.08,214.0
AT,AW,240,1,10,7,1.67,231.0
BC,AW,220,1,3,8,1.58,206.0
BA,AW,240,1,10,12,1.5,190.0
BF,AW,236,0,8,22,1.5,206.0
AP,AW,240,1,11,21,2.92,143.0
BH,AW,240,1,7,16,3.0,145.0
AU,AW,240,0,3,19,2.17,240.0
AJ,AW,240,0,12,20,2.5,168.0
AT,AW,240,0,12,18,1.67,183.0
AK,AW,240,0,11,13,1.5,222.0
AK,AW,240,1,1,17,1.67,240.0
BC,AW,240,0,3,23,1.58,210.0
AO,AW,220,1,10,13,1.58,220.0
AK,AW,240,0,2,10,1.67,240.0
AT,AW,240,0,12,7,1.67,228.0
BF,AW,220,0,9,22,1.42,156.0
AX,AW,220,1,7,23,3.75,151.0
AL,AW,240,1,2,7,1.42,180.0
BP,AW,240,1,2,22,1.58,240.0
AL,AW,240,1,5,21,1.42,136.0
BB,AW,240,1,7,22,2.0,152.0
AK,AW,220,1,6,23,1.5,208.0
AU,AW,240,1,12,6,2.17,194.0
BF,AW,220,0,9,18,1.42,220.0
AL,AW,240,1,7,21,1.5,147.0
BM,AW,240,0,1,7,4.75,136.0
AL,AW,240,0,9,21,1.5,203.0
AP,AW,240,0,9,9,3.0,171.0
BM,AW,240,0,3,8,3.75,205.0
BM,AW,240,1,12,8,4.75,191.0
AF,AW,236,0,3,8,2.67,174.0
BP,AW,240,1,2,22,1.58,226.0
AK,AW,240,1,9,14,1.5,228.0
AO,AW,220,1,6,18,1.67,220.0
AK,AW,240,1,1,13,1.67,214.0
AT,AW,240,0,3,7,1.58,240.0
AT,AW,240,1,6,9,1.75,240.0
AT,AW,220,1,11,12,1.67,212.0
AT,AW,236,0,11,23,1.58,218.0
AT,AW,240,1,10,14,1.67,219.0
AO,AW,220,0,5,18,1.5,220.0
AK,AW,240,0,6,18,1.5,240.0
AT,AW,220,0,6,12,1.75,192.0
AK,AW,240,0,8,13,1.5,220.0
AO,AW,236,0,8,18,1.67,233.0
AK,AW,220,1,5,13,1.75,220.0
AJ,AW,220,0,7,20,2.58,200.0
AD,AW,240,0,11,17,1.33,180.0
BD,AW,240,1,9,19,1.67,199.0
AT,AW,236,0,2,18,1.58,236.0
AS,AW,220,1,8,16,2.83,194.0
BF,AW,220,1,10,8,1.42,220.0
AK,AW,236,1,3,22,1.67,166.0
AK,AW,240,1,3,13,1.67,240.0
AK,AW,240,1,10,17,1.58,240.0
AF,AW,240,1,12,6,2.67,113.0
AL,AW,240,0,1,7,1.42,188.0
AL,AW,240,1,3,21,1.42,210.0
AP,AW,240,0,3,9,2.92,168.0
BQ,AW,240,0,7,13,2.08,213.0
AT,AW,220,0,6,7,1.75,220.0
AF,AW,240,0,8,22,1.75,156.0
AK,AW,240,0,1,17,1.67,219.0
AS,AW,240,1,11,18,2.67,220.0
AF,AW,220,1,9,22,1.75,220.0
AT,AW,240,0,5,18,1.75,240.0
BH,AW,240,0,7,16,3.0,169.0
AY,AW,220,0,4,19,2.42,215.0
BF,AW,220,0,7,7,1.5,167.0
AJ,AW,240,0,2,17,2.5,219.0
AK,AW,240,1,10,20,1.5,240.0
AO,AW,220,0,3,8,1.42,143.0
AP,AW,240,0,10,9,2.92,191.0
AK,AW,240,1,3,17,1.67,220.0
AK,AW,240,1,9,20,1.42,240.0
AP,AW,236,0,2,21,2.92,118.0
AE,AW,240,1,9,7,2.83,177.0
AU,AW,220,0,8,6,2.17,220.0
AT,AW,240,0,11,12,1.67,240.0
AO,AW,240,1,9,18,1.58,203.0
AT,AW,240,1,9,14,1.75,239.0
BF,AW,236,0,11,18,1.42,236.0
BP,AW,240,1,4,22,1.58,189.0
AL,AW,240,0,8,6,1.5,212.0
AT,AW,240,0,7,23,1.75,240.0
AL,AW,240,0,5,7,1.42,178.0
AT,AW,220,0,6,7,1.75,220.0
AT,AW,220,0,11,12,1.67,220.0
AF,AW,240,0,8,22,1.75,190.0
AP,AW,240,1,5,21,3.0,158.0
BD,AW,240,0,6,19,1.67,226.0
AB,AW,220,1,10,8,1.92,190.0
BH,AW,220,0,12,16,2.83,129.0
BC,AW,240,1,7,22,1.67,222.0
BQ,AW,240,1,12,22,2.08,183.0
AU,AW,240,0,1,19,2.17,211.0
BQ,AW,220,0,7,21,2.08,215.0
BC,AW,240,0,5,8,1.58,168.0
AK,AW,240,1,4,17,1.67,240.0
AP,AW,240,1,4,9,2.92,154.0
AT,AW,220,1,4,7,1.58,189.0
AX,AW,220,1,11,12,4.5,172.0
AO,AW,240,0,4,13,1.42,226.0
AO,AW,240,1,4,8,1.42,222.0
AK,AW,240,1,5,13,1.75,226.0
BH,AW,240,0,4,15,2.83,210.0
AP,AW,236,1,4,21,2.92,198.0
AU,AW,220,0,4,19,2.17,220.0
AT,AW,220,0,1,9,1.58,171.0
AO,AW,240,1,11,13,1.58,212.0
AJ,AW,236,0,1,17,2.5,232.0
AO,AW,240,0,1,18,1.42,186.0
AT,AW,220,1,1,18,1.58,220.0
AU,AW,220,0,9,6,2.08,217.0
AT,AW,240,1,6,18,1.75,240.0
BD,AW,240,0,6,22,1.67,148.0
AJ,AW,220,1,8,8,2.58,132.0
BH,AW,240,1,6,16,3.0,157.0
BM,AW,240,0,8,8,3.83,193.0
BL,AW,240,0,6,14,2.17,207.0
AF,AW,240,0,12,6,2.67,180.0
AF,AW,240,0,1,22,2.67,120.0
AT,AW,240,1,1,9,1.58,207.0
AU,AW,240,1,10,19,2.17,196.0
AT,AW,240,0,12,7,1.67,240.0
AM,AW,240,0,7,16,1.58,226.0
AK,AW,220,1,7,14,1.58,214.0
AP,AW,240,0,3,9,2.92,158.0
AF,AW,220,0,2,8,2.67,190.0
BM,AW,240,1,5,8,3.75,183.0
AK,AW,240,1,7,17,1.5,240.0
AO,AW,220,0,7,18,1.67,216.0
AT,AW,240,0,3,17,1.58,240.0
BC,AW,240,0,4,22,1.58,240.0
BM,AW,240,0,3,7,4.75,135.0
AU,AW,240,1,9,19,2.08,221.0
AY,AW,240,0,9,12,2.5,215.0
BQ,AW,240,1,6,21,2.08,224.0
AT,AW,240,1,7,18,1.75,191.0
AK,AW,240,0,7,22,1.5,240.0
BP,AW,240,0,8,22,1.67,221.0
AO,AW,220,0,10,6,1.58,220.0
AK,AW,240,0,6,10,1.67,199.0
AU,AW,220,0,10,19,2.17,186.0
BP,AW,220,0,9,8,1.67,220.0
AF,AW,240,0,11,6,2.67,182.0
AK,AW,240,1,12,13,1.5,173.0
AT,AW,220,0,3,14,1.58,220.0
AP,AW,240,0,9,9,3.0,239.0
AT,AW,220,1,7,12,1.75,220.0
AT,AW,220,1,1,14,1.58,212.0
AP,AW,240,0,6,21,3.08,165.0
AF,AW,220,1,9,22,1.75,220.0
AT,AW,240,1,9,9,1.75,227.0
BP,AW,240,0,3,22,1.58,240.0
AK,AW,240,0,7,17,1.5,238.0
BM,AW,240,1,2,7,4.75,110.0
BF,AW,220,0,3,8,1.42,220.0
AB,AW,236,0,7,8,2.0,218.0
AD,AW,240,0,12,6,1.33,134.0
AP,AW,220,1,5,21,3.0,196.0
BM,AW,236,0,10,20,3.75,193.0
AK,AW,240,1,7,14,1.58,240.0
BM,AW,240,1,12,19,4.75,218.0
AT,AW,240,0,10,9,1.67,238.0
BH,AW,240,1,4,15,2.83,192.0
AY,AW,240,0,9,12,2.5,240.0
AO,AW,240,1,8,18,1.67,209.0
BD,AW,240,0,8,13,1.67,159.0
BC,AW,236,0,8,8,1.67,236.0
AT,AW,220,0,2,7,1.58,177.0
AO,AW,220,1,7,18,1.67,220.0
AS,AW,240,0,11,18,2.67,224.0
AU,AW,240,1,1,6,2.17,222.0
BF,AW,220,0,2,8,1.42,220.0
AF,AW,240,0,9,6,1.75,168.0
BQ,AW,240,0,6,22,2.08,179.0
AO,AW,240,1,12,13,1.58,185.0
AL,AW,236,1,7,6,1.5,191.0
AP,AW,240,1,10,21,2.92,235.0
AF,AW,240,1,8,6,1.75,176.0
AO,AW,220,1,12,6,1.58,179.0
AF,AW,240,0,8,6,1.75,168.0
AJ,AW,240,1,2,17,2.5,224.0
BE,AW,240,0,12,13,2.17,177.0
AK,AW,240,1,6,10,1.67,240.0
AV,AW,240,1,11,8,1.5,169.0
BP,AW,220,1,2,8,1.58,220.0
BL,AW,240,0,7,17,2.17,240.0
AK,AW,240,0,12,13,1.58,194.0
BH,AW,220,1,7,12,3.0,153.0
AT,AW,240,1,7,23,1.75,218.0
AY,AW,240,0,11,12,2.42,183.0
AT,AW,220,1,11,14,1.67,216.0
BK,AW,240,0,11,13,2.58,209.0
AU,AW,240,1,11,15,2.17,172.0
BH,AW,240,1,5,20,2.92,140.0
AT,AW,240,0,2,14,1.58,237.0
AP,AW,240,1,12,21,2.92,150.0
AU,AW,240,0,8,6,2.17,240.0
AO,AW,220,0,4,8,1.42,219.0
BM,AW,240,0,8,20,3.83,206.0
AK,AW,240,0,6,18,1.5,228.0
AF,AW,220,0,6,22,1.73,165.0
AT,AW,240,1,6,22,1.75,240.0
AT,AW,240,1,5,16,1.75,201.0
AK,AW,220,0,8,13,1.5,220.0
AS,AW,240,1,6,16,2.83,161.0
AT,AW,220,1,1,9,1.58,169.0
AP,AW,240,0,12,9,2.92,171.0
AT,AW,240,0,10,12,1.67,229.0
BL,AW,240,0,10,21,2.17,227.0
AO,AW,240,0,1,8,1.42,136.0
AT,AW,240,0,6,9,1.75,208.0
AO,AW,240,0,5,18,1.5,221.0
BF,AW,220,0,6,7,1.5,216.0
AT,AW,220,0,6,17,1.75,197.0
AT,AW,240,1,4,12,1.58,240.0
AT,AW,240,0,4,8,1.58,240.0
AK,AW,220,1,5,13,1.75,185.0
BH,AW,240,1,4,15,2.83,226.0
AK,AW,220,0,8,18,1.5,220.0
AT,AW,240,0,12,7,1.67,240.0
BM,AW,240,0,4,8,3.75,147.0
AT,AW,220,1,4,8,1.58,210.0
AK,AW,220,0,4,10,1.67,220.0
AO,AW,240,1,4,8,1.42,229.0
AF,AW,240,1,11,6,2.67,232.0
AP,AW,220,1,10,9,2.92,220.0
AT,AW,240,0,10,12,1.67,240.0
AT,AW,240,1,3,14,1.58,237.0
AL,AW,240,1,7,21,1.5,209.0
AP,AW,240,1,9,9,3.0,156.0
BH,AW,240,1,3,15,2.83,187.0
BD,AW,220,1,9,22,1.67,193.0
AU,AW,240,1,12,19,2.17,195.0
AL,AW,240,0,8,21,1.5,185.0
AT,AW,236,0,1,8,1.58,206.0
AF,AW,240,0,10,6,1.67,138.0
AK,AW,240,1,6,18,1.5,240.0
BM,AW,240,1,1,7,4.75,157.0
BQ,AW,240,1,1,19,2.08,240.0
BF,AW,240,1,12,6,1.42,215.0
AS,AW,240,1,11,18,2.67,212.0
AD,AW,220,0,11,17,1.33,220.0
AD,AW,220,1,6,14,1.42,147.0
BH,AW,240,1,6,21,3.0,132.0
AY,AW,240,0,10,12,2.42,201.0
BF,AW,240,1,11,18,1.42,166.0
AK,AW,240,1,9,13,1.5,240.0
AP,AW,240,0,3,21,2.92,122.0
BN,AW,240,0,12,21,1.67,240.0
BJ,AW,220,0,9,22,1.17,118.0
AO,AW,220,1,2,18,1.42,220.0
AT,AW,240,0,3,14,1.58,239.0
AT,AW,240,0,10,23,1.58,240.0
AU,AW,240,0,2,19,2.17,240.0
BJ,AW,236,0,11,22,1.17,144.0
BM,AW,220,1,2,13,4.75,211.0
BM,AW,240,0,10,13,3.75,171.0
BM,AW,220,0,2,13,4.75,128.0
AP,AW,240,0,7,9,3.08,227.0
BF,AW,220,0,7,15,1.5,220.0
AU,AW,240,0,11,6,2.17,161.0
AF,AW,220,0,6,6,1.75,165.0
BQ,AW,240,0,1,19,2.08,239.0
AT,AW,240,0,10,9,1.67,240.0
AK,AW,220,0,7,14,1.58,220.0
AP,AW,220,0,7,9,3.08,216.0
BF,AW,240,1,2,13,1.42,201.0
AT,AW,240,0,11,8,1.67,239.0
AT,AW,220,1,2,5,1.58,174.0
BM,AW,240,0,12,8,4.75,218.0
AT,AW,220,1,12,20,1.58,176.0
AT,AW,240,0,2,18,1.58,240.0
AO,AW,240,0,8,8,1.67,240.0
AF,AW,220,1,5,8,1.75,220.0
AJ,AW,220,1,8,17,2.58,220.0
AO,AW,220,1,9,8,1.58,170.0
AF,AW,240,0,10,6,1.67,138.0
AU,AW,240,1,12,6,2.17,210.0
AY,AW,240,0,6,12,2.5,235.0
AP,AW,240,0,1,9,2.92,136.0
AT,AW,240,0,10,9,1.67,240.0
AK,AW,240,0,8,18,1.5,240.0
BF,AW,240,0,12,6,1.42,174.0
AK,AW,220,0,5,16,1.75,220.0
AT,AW,240,1,12,9,1.67,201.0
BM,AW,220,1,10,8,3.75,164.0
BF,AW,240,0,9,8,1.42,193.0
BQ,AW,240,1,7,8,2.08,223.0
AT,AW,240,0,7,17,1.75,240.0
AF,AW,220,1,11,22,2.67,145.0
AT,AW,240,1,9,14,1.75,240.0
BL,AW,240,1,8,17,2.17,240.0
AU,AW,240,0,5,19,2.25,235.0
AJ,AW,220,1,6,17,2.58,220.0
AK,AW,220,0,9,13,1.5,220.0
AT,AW,220,0,6,20,1.75,196.0
AL,AW,240,0,11,21,1.42,185.0
BD,AW,240,0,7,22,1.67,173.0
AY,AW,240,1,1,16,2.42,240.0
AT,AW,240,0,8,7,1.75,240.0
AT,AW,236,0,8,12,1.75,236.0
AL,AW,240,0,7,6,1.5,177.0
AK,AW,220,0,7,20,1.5,220.0
BF,AW,220,1,10,8,1.42,214.0
BD,AW,220,1,2,13,1.58,120.0
AL,AW,220,1,10,21,1.42,177.0
BH,AW,240,1,6,16,3.0,190.0
AK,AW,240,1,7,22,1.5,240.0
AO,AW,240,0,10,8,1.58,224.0
AT,AW,240,0,12,14,1.67,240.0
AP,AW,240,1,6,21,3.08,170.0
AT,AW,240,1,8,9,1.75,213.0
AY,AW,240,1,9,12,2.5,221.0
AT,AW,220,1,2,9,1.58,177.0
BC,AW,220,1,10,22,1.58,189.0
BQ,AW,240,0,11,22,2.08,214.0
BA,AW,240,0,4,14,1.58,219.0
AT,AW,240,1,8,7,1.75,234.0
BD,AW,240,0,5,13,1.58,234.0
BF,AW,240,1,5,8,1.42,167.0
AT,AW,240,0,6,14,1.75,227.0
BF,AW,240,0,12,6,1.42,203.0
BL,AW,240,1,10,17,2.17,218.0
BM,AW,240,1,12,19,4.75,186.0
AL,AW,220,1,8,6,1.5,208.0
AT,AW,220,0,5,23,1.75,220.0
AP,AW,220,1,8,9,3.08,195.0
AT,AW,220,1,5,9,1.75,220.0
BQ,AW,220,0,4,22,2.08,206.0
AO,AW,240,0,10,13,1.58,240.0
AJ,AW,220,1,4,17,2.5,215.0
BM,AW,240,1,8,13,3.83,191.0
AT,AW,240,1,4,18,1.58,240.0
AT,AW,220,1,4,22,1.58,219.0
AS,AW,240,0,6,16,2.83,222.0
BM,AW,240,1,6,13,3.83,211.0
BL,AW,220,1,12,21,2.15,207.0
AT,AW,220,1,5,12,1.75,220.0
AL,AW,220,0,6,21,1.5,194.0
AO,AW,220,1,4,13,1.42,140.0
AT,AW,240,0,4,17,1.58,240.0
AK,AW,240,1,5,18,1.75,240.0
AU,AW,240,0,4,6,2.17,240.0
AU,AW,240,0,4,19,2.17,205.0
BD,AW,220,1,4,19,1.58,220.0
BC,AW,220,0,4,22,1.58,191.0
BL,AW,220,0,3,22,2.17,220.0
BJ,AW,220,0,6,22,1.17,135.0
BL,AW,240,0,2,22,2.17,199.0
AF,AW,220,0,1,15,2.67,213.0
AO,AW,240,1,8,13,1.67,240.0
AK,AW,240,0,6,22,1.5,213.0
AL,AW,240,0,6,6,1.5,147.0
AT,AW,240,1,9,18,1.75,240.0
AT,AW,240,1,9,22,1.67,230.0
BT,AW,220,1,12,14,1.58,151.0
AF,AW,240,1,8,22,1.75,156.0
AK,AW,240,0,8,10,1.67,222.0
BQ,AW,240,1,1,22,2.08,230.0
BF,AW,220,0,7,7,1.5,199.0
BD,AW,240,1,8,22,1.67,208.0
AT,AW,240,0,7,16,1.75,215.0
AP,AW,240,0,1,21,2.92,136.0
BM,AW,240,0,9,8,3.83,163.0
BQ,AW,240,0,7,21,2.08,230.0
AU,AW,236,0,9,19,2.08,222.0
AT,AW,220,1,6,16,1.75,220.0
AT,AW,240,1,9,7,1.75,238.0
BF,AW,240,1,6,7,1.5,227.0
BC,AW,220,0,8,8,1.67,218.0
BP,AW,220,0,9,22,1.67,178.0
AK,AW,240,1,10,13,1.5,223.0
AO,AW,220,1,2,13,1.42,159.0
AP,AW,240,1,2,9,2.92,214.0
AU,AW,220,0,12,13,2.17,173.0
AT,AW,240,1,3,22,1.58,232.0
BM,AW,240,1,2,13,4.75,196.0
BQ,AW,240,0,1,22,2.08,240.0
AT,AW,220,1,9,7,1.75,184.0
BD,AW,220,1,9,8,1.67,210.0
AK,AW,240,0,9,20,1.42,219.0
AT,AW,240,0,9,8,1.75,240.0
BC,AW,220,0,7,8,1.67,174.0
AP,AW,240,0,1,9,2.92,155.0
BM,AW,240,0,7,14,3.83,172.0
AD,AW,240,1,8,14,1.42,165.0
AT,AW,220,0,1,18,1.58,220.0
BC,AW,240,0,11,22,1.58,237.0
AY,AW,240,0,12,8,2.42,122.0
BQ,AW,220,1,2,19,2.08,220.0
BJ,AW,220,1,7,21,1.17,136.0
AL,AW,240,1,4,7,1.42,166.0
BH,AW,220,0,3,15,2.83,148.0
BC,AW,240,0,8,22,1.67,236.0
AK,AW,240,0,10,17,1.58,228.0
BC,AW,220,0,8,22,1.67,190.0
AT,AW,220,0,8,16,1.75,220.0
AF,AW,240,1,7,6,1.75,191.0
AL,AW,220,0,6,21,1.5,172.0
AJ,AW,220,1,9,17,2.5,188.0
AJ,AW,220,1,6,17,2.58,156.0
AT,AW,240,0,6,14,1.75,240.0
AT,AW,240,1,6,12,1.75,214.0
AF,AW,220,0,6,22,1.73,220.0
AT,AW,240,0,7,12,1.75,240.0
AK,AW,220,0,10,14,1.58,220.0
AF,AW,240,0,11,6,2.67,229.0
AT,AW,240,1,12,14,1.67,237.0
AT,AW,240,0,10,7,1.67,240.0
AK,AW,240,0,6,20,1.5,240.0
AK,AW,220,0,2,23,1.67,200.0
AU,AW,240,0,6,6,2.17,227.0
AD,AW,236,0,12,17,1.33,184.0
BL,AW,220,1,11,9,2.17,219.0
