DepartureStation,ArrivalStation,Capacity,Weekend,Month,Hour,Duration,Passengers
AW,BN,180,0,1,17,1.5,101.0
AW,BN,186,0,3,17,1.5,138.0
AK,BN,186,1,11,10,1.42,174.0
AW,BN,180,0,6,6,1.42,150.0
AK,BN,186,0,5,16,1.5,181.0
AK,BN,186,1,7,10,1.5,186.0
AW,BN,186,1,10,21,1.5,138.0
AK,BN,186,1,2,13,1.5,178.0
AK,BN,180,0,9,22,1.33,180.0
AU,BN,186,0,9,13,1.92,118.0
AK,BN,186,0,7,12,1.5,186.0
AW,BN,186,1,12,8,1.5,186.0
AK,BN,186,0,12,22,1.33,143.0
BH,BN,180,0,9,14,3.08,165.0
AW,BN,186,0,1,17,1.5,118.0
AU,BN,180,1,1,9,2.08,162.0
AK,BN,180,0,10,22,1.33,179.0
BD,BN,186,1,12,19,1.33,180.0
AK,BN,180,0,5,10,1.5,180.0
AW,BN,186,1,11,8,1.5,158.0
BD,BN,186,1,7,19,1.58,184.0
AK,BN,186,0,11,10,1.42,172.0
AU,BN,186,0,6,13,2.08,183.0
BH,BN,180,1,7,17,3.08,180.0
BD,BN,186,0,6,19,1.58,186.0
AU,BN,186,0,7,13,2.08,167.0
AK,BN,186,0,11,10,1.42,186.0
AK,BN,186,1,11,22,1.33,159.0
BH,BN,180,1,9,14,3.08,178.0
AW,BN,186,1,5,8,1.42,185.0
AK,BN,186,0,2,16,1.5,186.0
AK,BN,180,0,5,16,1.5,177.0
AK,BN,186,0,6,23,1.5,155.0
AU,BN,180,1,8,13,2.08,180.0
AK,BN,186,0,4,16,1.5,170.0
AW,BN,186,0,3,17,1.5,109.0
AK,BP,186,1,7,20,0.83,153.0
AK,BP,186,1,10,15,0.92,182.0
AT,BP,186,0,3,6,0.92,107.0
AK,BP,186,1,5,6,0.92,166.0
BG,BP,186,1,2,10,1.5,116.0
BG,BP,186,1,9,11,0.5,135.0
AW,BP,186,1,6,6,1.58,155.0
AW,BP,186,1,3,6,1.67,168.0
AW,BP,186,0,3,20,1.67,142.0
AO,BP,186,1,9,6,1.58,180.0
AW,BP,186,1,12,6,1.67,178.0
BG,BP,186,1,8,11,0.5,150.0
AO,BP,186,1,11,20,1.5,150.0
AW,BP,186,0,5,6,1.58,163.0
AW,BP,186,1,12,6,1.67,179.0
AW,BP,186,1,11,6,1.67,186.0
AK,BP,186,0,11,6,0.83,150.0
AK,BP,186,1,9,20,0.75,178.0
AO,BP,180,0,7,20,1.58,180.0
BG,BP,186,1,10,8,0.5,138.0
AK,BP,186,0,6,6,0.83,175.0
AO,BP,186,1,4,6,1.5,186.0
AK,BP,186,1,7,21,0.83,184.0
AW,BP,186,0,2,6,1.67,178.0
AO,BP,186,0,1,6,1.5,162.0
AU,BP,180,1,4,9,1.5,179.0
AO,BP,186,0,1,6,1.5,154.0
AK,BP,186,0,5,20,0.92,137.0
AK,BP,186,1,2,19,0.83,186.0
AO,BP,186,0,6,6,1.58,170.0
AW,BP,186,1,4,14,1.67,186.0
AW,BP,186,0,6,6,1.58,137.0
AK,BP,186,1,10,20,0.83,186.0
AW,BP,186,0,10,6,1.67,169.0
AW,BP,186,1,3,6,1.67,159.0
AK,BP,186,0,11,14,0.92,178.0
AW,BP,186,1,9,6,1.58,148.0
AT,BP,186,1,11,6,1.08,137.0
AK,BP,186,0,10,6,0.83,163.0
AT,BP,186,0,8,6,1.08,169.0
AU,BP,186,0,11,9,1.42,161.0
AW,BP,186,0,6,6,1.58,151.0
AK,BP,186,0,9,7,0.75,157.0
AW,BP,186,0,3,6,1.67,129.0
AW,BP,186,1,10,6,1.67,162.0
AO,BP,180,0,2,6,1.5,180.0
AK,BP,186,0,6,6,0.83,153.0
AT,BP,186,1,9,6,1.08,169.0
AK,BP,186,1,3,7,0.83,181.0
AO,BP,186,1,2,6,1.5,184.0
AK,BP,186,0,9,19,0.75,162.0
AT,BP,186,0,9,6,1.08,164.0
AO,BP,186,0,11,6,1.5,151.0
AK,BP,186,0,9,7,0.75,171.0
AK,BP,186,0,11,6,0.83,172.0
AW,BP,180,1,5,6,1.58,178.0
AK,BP,186,0,11,20,0.83,186.0
AW,BP,186,0,5,6,1.58,165.0
AK,BP,186,1,7,21,0.83,152.0
AW,BP,186,0,8,6,1.58,186.0
AT,BP,180,0,12,6,1.08,177.0
AW,BP,180,0,4,20,1.67,149.0
AW,BP,180,1,7,20,1.58,117.0
AW,BP,186,1,11,6,1.67,172.0
AW,BP,180,0,1,6,1.67,180.0
AK,BP,186,1,1,7,0.83,161.0
AW,BP,186,0,7,6,1.58,186.0
AK,BP,186,0,7,20,0.83,182.0
AK,BP,186,0,7,20,0.83,186.0
AO,BP,186,1,12,6,1.5,170.0
AK,BP,186,1,2,19,0.83,186.0
AT,BP,186,1,7,6,1.08,178.0
AO,BP,180,0,6,6,1.58,143.0
AO,BP,186,0,5,6,1.5,159.0
AT,BP,186,0,5,6,1.0,155.0
AW,BP,186,1,2,20,1.67,186.0
AT,BP,180,0,12,6,1.08,165.0
BG,BP,186,0,11,8,1.5,124.0
AW,BP,180,0,6,15,1.58,160.0
AK,BP,186,0,8,20,0.83,186.0
AK,BP,186,0,8,20,0.83,185.0
BG,BP,186,0,9,11,0.5,94.0
BG,BP,180,0,12,8,1.5,125.0
BG,BP,186,1,11,8,1.5,114.0
AO,BP,186,0,10,6,1.5,140.0
AT,BP,186,0,1,6,0.92,157.0
AO,BP,186,1,5,6,1.5,167.0
AW,BP,186,0,4,6,1.67,160.0
AK,BP,180,1,4,21,0.83,177.0
AK,BP,180,1,8,20,0.83,180.0
AO,BP,186,1,7,13,1.58,181.0
AT,BP,186,0,7,6,1.08,166.0
AO,BP,186,0,12,6,1.5,178.0
AW,BP,186,0,1,6,1.67,183.0
BG,BP,186,0,10,9,0.5,107.0
AO,BP,186,0,6,20,1.58,118.0
AK,BP,180,0,12,14,0.92,164.0
AO,BP,186,0,9,13,1.58,186.0
AT,BP,180,0,2,6,0.92,113.0
AK,BP,186,1,2,7,0.83,186.0
AO,BP,186,1,6,13,1.58,178.0
BG,BP,186,1,11,7,1.5,127.0
AO,BP,186,0,9,13,1.58,178.0
AO,BP,186,1,6,6,1.58,185.0
AW,BP,186,1,5,20,1.58,186.0
AK,BP,186,0,12,14,0.92,186.0
BG,BP,186,1,11,7,1.5,149.0
AT,BP,186,0,1,6,0.92,94.0
AK,BP,186,0,1,19,0.83,177.0
AK,BP,186,0,6,20,0.83,163.0
AT,BP,186,0,4,6,0.92,127.0
AO,BP,186,1,4,6,1.5,186.0
AW,BP,186,0,8,6,1.58,170.0
AW,BP,180,1,4,6,1.67,105.0
AO,BP,186,0,4,6,1.5,186.0
BG,BP,186,1,7,11,0.5,146.0
AK,BP,186,0,6,20,0.83,155.0
AK,BP,180,1,12,6,0.83,166.0
AW,BP,186,0,3,6,1.67,186.0
AO,BP,186,0,6,6,1.58,155.0
AK,BP,186,0,8,20,0.83,161.0
AO,BP,186,1,7,6,1.58,176.0
AW,BP,186,1,10,6,1.67,164.0
AK,BP,186,1,8,20,0.83,186.0
AO,BP,180,0,3,6,1.5,180.0
AO,BP,186,0,10,6,1.5,186.0
AW,BP,180,0,11,6,1.67,144.0
AO,BP,180,1,6,14,1.58,177.0
AT,BP,186,0,2,6,0.92,107.0
AK,BP,186,1,10,6,0.83,186.0
AK,BP,186,0,1,7,0.83,159.0
AW,BP,180,0,7,15,1.58,180.0
AK,BP,186,0,9,7,0.75,172.0
AW,BP,180,0,6,6,1.58,180.0
AO,BP,186,1,10,20,1.5,149.0
AK,BP,186,0,11,6,0.83,168.0
AK,BP,186,1,2,7,0.83,186.0
AT,BP,186,0,2,6,0.92,155.0
AO,BP,186,1,12,6,1.5,145.0
AW,BP,180,0,5,14,1.58,179.0
AW,BP,186,0,1,13,1.67,110.0
AO,BP,186,1,9,6,1.58,185.0
AK,BP,186,0,12,14,0.92,172.0
AO,BP,186,0,1,6,1.5,167.0
AK,BP,186,1,5,6,0.92,177.0
AO,BP,186,0,6,6,1.58,161.0
AK,BP,186,0,4,7,0.83,157.0
AT,BP,186,0,8,6,1.08,156.0
AW,BP,186,1,12,6,1.67,160.0
AW,BP,180,1,7,20,1.58,160.0
AO,BP,180,1,8,6,1.58,141.0
AO,BP,186,0,2,6,1.5,183.0
AK,BP,180,1,4,19,0.83,180.0
BG,BP,186,0,6,11,0.5,137.0
AK,BP,186,0,5,19,0.92,173.0
AO,BP,186,1,4,6,1.5,186.0
AO,BP,186,0,4,6,1.5,186.0
AK,BP,186,1,5,6,0.92,169.0
AK,BP,186,1,4,7,0.83,154.0
AO,BP,180,0,7,20,1.58,169.0
AW,BP,186,0,6,6,1.58,138.0
AK,BP,186,1,10,6,0.83,186.0
AW,BP,186,1,9,6,1.58,185.0
AK,BP,186,0,3,7,0.83,146.0
AK,BP,186,0,7,6,0.83,164.0
AW,BP,186,0,6,15,1.58,149.0
AO,BP,180,1,7,6,1.58,152.0
AW,BP,180,0,2,6,1.67,165.0
AW,BP,180,0,9,6,1.58,169.0
AK,BP,186,0,6,6,0.83,156.0
AT,BP,186,0,8,6,1.08,136.0
AO,BP,186,0,5,6,1.5,182.0
AW,BP,186,0,4,15,1.67,186.0
AK,BP,186,1,9,7,0.75,184.0
BG,BP,186,0,8,11,0.5,148.0
AK,BP,186,1,6,19,0.83,161.0
AK,BP,186,0,6,20,0.83,147.0
AO,BP,186,0,6,17,1.58,186.0
BG,BP,186,0,5,11,0.42,128.0
AT,BP,180,1,10,6,1.08,145.0
AW,BP,186,1,5,12,1.58,148.0
AT,BP,186,0,4,6,0.92,134.0
AO,BP,186,0,6,17,1.58,146.0
AO,BP,186,1,3,6,1.5,186.0
AO,BP,186,0,11,6,1.5,182.0
AW,BP,186,0,2,6,1.67,161.0
AK,BP,186,0,8,6,0.83,186.0
AK,BP,186,1,7,6,0.83,155.0
AO,BP,186,0,9,6,1.58,138.0
AK,BP,186,0,6,6,0.83,144.0
AT,BP,180,0,6,6,1.08,132.0
AT,BP,186,0,7,6,1.08,156.0
AW,BP,186,1,6,6,1.58,161.0
AK,BP,186,0,8,6,0.83,177.0
AW,BP,186,0,8,6,1.58,172.0
AW,BP,186,0,2,6,1.67,186.0
AT,BP,186,0,7,6,1.08,161.0
AK,BP,186,1,10,6,0.83,174.0
AK,BP,186,1,7,6,0.83,186.0
AK,BP,186,0,9,20,0.75,159.0
AK,BP,186,0,1,19,0.83,180.0
AW,BP,186,0,11,6,1.67,174.0
AK,BP,186,0,11,20,0.83,179.0
BG,BP,186,0,10,9,0.5,125.0
BG,BP,186,0,6,11,0.5,144.0
AT,BP,186,0,5,6,1.0,179.0
AO,BP,180,1,6,13,1.58,173.0
AK,BP,186,0,2,7,0.83,186.0
AK,BP,186,0,4,19,0.83,162.0
BG,BP,186,1,4,11,0.5,149.0
BG,BP,186,0,4,11,0.5,114.0
AW,BP,186,0,4,20,1.67,186.0
AT,BP,180,0,7,6,1.08,162.0
AK,BP,186,0,3,7,0.83,130.0
AW,BP,186,1,8,6,1.58,172.0
AK,BP,186,1,7,6,0.83,166.0
AO,BP,186,0,5,6,1.5,186.0
AO,BP,186,1,11,6,1.5,118.0
AT,BP,186,0,8,6,1.08,128.0
AK,BP,180,1,10,20,0.83,179.0
AW,BP,186,0,10,17,1.58,168.0
AW,BP,186,0,10,6,1.67,182.0
AO,BP,186,1,1,6,1.5,162.0
BG,BP,186,1,12,7,1.5,186.0
AK,BP,186,1,6,19,0.83,164.0
AW,BP,186,0,6,6,1.58,180.0
AK,BP,186,1,10,6,0.83,177.0
AW,BP,186,0,10,19,1.58,186.0
AK,BP,186,0,7,6,0.83,154.0
AO,BP,180,0,6,13,1.58,180.0
AK,BP,186,0,6,13,0.92,163.0
AK,BP,186,0,7,21,0.83,146.0
AO,BP,186,0,8,20,1.58,136.0
AW,BP,186,1,2,6,1.67,186.0
AW,BP,186,0,10,17,1.58,170.0
AK,BP,186,1,6,6,0.83,139.0
AO,BP,186,0,12,20,1.5,183.0
AT,BP,186,0,1,6,0.92,128.0
AW,BP,186,1,10,6,1.67,176.0
AO,BP,186,0,10,6,1.5,149.0
AK,BP,186,1,9,20,0.75,183.0
AW,BP,186,0,7,6,1.58,183.0
BG,BP,186,1,4,11,0.5,145.0
AO,BP,180,1,4,6,1.5,180.0
AK,BP,186,1,4,7,0.83,186.0
BG,BP,186,0,11,8,1.5,157.0
AO,BP,186,1,6,6,1.58,165.0
AO,BP,186,0,7,13,1.58,186.0
BG,BP,186,1,10,8,0.5,146.0
BG,BP,186,1,7,11,0.5,164.0
AW,BP,186,0,3,6,1.67,186.0
AW,BP,186,0,3,6,1.67,132.0
AK,BP,186,0,3,7,0.83,141.0
AO,BP,186,1,12,6,1.5,184.0
AW,BP,186,0,2,6,1.67,180.0
AK,BP,186,0,8,6,0.83,186.0
AK,BP,186,0,8,6,0.83,186.0
AW,BP,186,1,3,6,1.67,129.0
BG,BP,186,1,1,10,1.5,130.0
AW,BP,186,1,9,20,1.67,175.0
AW,BP,186,0,2,6,1.67,145.0
AK,BP,186,0,2,7,0.83,150.0
AO,BP,186,0,10,6,1.5,178.0
AW,BP,186,0,2,6,1.67,128.0
AK,BP,186,0,12,6,0.83,160.0
AW,BP,180,0,9,6,1.58,148.0
AW,BP,186,1,1,6,1.67,173.0
AO,BP,186,1,2,6,1.5,171.0
AT,BP,186,0,6,6,1.08,154.0
BG,BP,186,0,5,11,0.42,131.0
AO,BP,186,1,5,6,1.5,184.0
AW,BP,180,1,4,6,1.67,152.0
AK,BP,180,0,10,20,0.83,174.0
AK,BP,186,1,4,19,0.83,186.0
AK,BP,186,0,12,14,0.92,171.0
AK,BP,186,1,2,7,0.83,182.0
AT,BP,186,0,7,6,1.08,183.0
AW,BP,186,0,4,15,1.67,186.0
AK,BP,186,1,4,7,0.83,184.0
AO,BP,180,0,6,6,1.58,157.0
AK,BP,186,0,3,7,0.83,155.0
AO,BP,186,1,7,6,1.58,134.0
AO,BP,186,1,6,6,1.58,176.0
AW,BP,180,0,9,6,1.58,178.0
AK,BP,186,1,6,6,0.83,175.0
AO,BP,186,0,11,15,1.5,163.0
AO,BP,186,0,11,6,1.5,156.0
AT,BP,180,0,2,6,0.92,114.0
AT,BP,186,0,7,6,1.08,180.0
AK,BP,186,1,6,6,0.83,133.0
AT,BP,186,0,1,6,0.92,97.0
AU,BP,186,1,11,9,1.42,163.0
AO,BP,186,0,6,6,1.58,162.0
AK,BP,186,1,1,7,0.83,166.0
AO,BP,186,0,12,20,1.5,186.0
BG,BP,186,0,6,11,0.5,132.0
AK,BP,186,0,8,20,0.83,136.0
AK,BP,186,0,12,14,0.92,186.0
AT,BP,180,1,5,6,1.0,139.0
AK,BP,186,1,4,7,0.83,186.0
BG,BP,186,0,11,20,1.5,151.0
BG,BP,180,1,5,11,0.42,147.0
AK,BP,186,1,11,18,0.83,186.0
AW,BP,186,0,7,6,1.58,186.0
AK,BP,186,1,10,20,0.83,182.0
AK,BP,186,1,2,19,0.83,186.0
AK,BP,186,1,7,6,0.83,185.0
AK,BP,186,0,8,20,0.83,186.0
AK,BP,186,0,9,7,0.75,186.0
AK,BP,186,0,5,19,0.92,171.0
BG,BP,180,1,7,11,0.5,144.0
AO,BP,186,1,11,20,1.5,159.0
AK,BP,186,0,8,6,0.83,186.0
AK,BP,186,0,4,21,0.83,143.0
BG,BP,186,1,9,11,0.5,96.0
AW,BP,186,0,6,6,1.58,170.0
AO,BP,186,0,8,6,1.58,172.0
AK,BP,186,0,9,15,0.83,171.0
AW,BP,186,0,6,6,1.58,162.0
AO,BP,180,1,11,20,1.5,133.0
AK,BP,186,1,6,13,0.92,160.0
BG,BP,186,0,8,11,0.5,120.0
AK,BP,186,1,11,6,0.83,178.0
AO,BP,186,0,1,6,1.5,162.0
AK,BP,186,1,11,6,0.83,160.0
AW,BP,180,0,3,6,1.67,172.0
AO,BP,186,0,1,6,1.5,141.0
AT,BP,186,1,8,6,1.08,176.0
AO,BP,186,0,5,6,1.5,181.0
AW,BP,186,1,12,6,1.67,181.0
AK,BP,186,0,5,6,0.92,168.0
BG,BP,186,0,10,9,0.5,122.0
AK,BP,180,0,10,20,0.83,180.0
AK,BP,186,0,3,19,0.83,164.0
AK,BP,186,1,3,7,0.83,168.0
AK,BP,186,1,9,7,0.75,166.0
AK,BP,186,0,5,20,0.92,146.0
AW,BP,186,1,6,20,1.58,130.0
AT,BP,186,1,8,6,1.08,161.0
AO,BP,186,1,8,6,1.58,136.0
AW,BP,186,0,9,6,1.58,163.0
AT,BP,180,1,1,6,0.92,155.0
AW,BP,180,0,7,6,1.58,163.0
AT,BP,180,1,12,6,1.08,131.0
AK,BP,186,0,11,6,0.83,183.0
AK,BP,186,0,9,7,0.75,171.0
AK,BP,186,0,2,7,0.83,186.0
AK,BP,186,0,3,7,0.83,123.0
AK,BP,186,0,1,19,0.83,169.0
AK,BP,186,0,12,20,0.83,186.0
AW,BP,186,1,9,6,1.58,130.0
AO,BP,186,1,9,14,1.58,186.0
AO,BP,186,0,8,6,1.58,160.0
AO,BP,186,1,5,6,1.5,178.0
AT,BP,186,0,5,6,1.0,185.0
AT,BP,186,0,4,6,0.92,143.0
AT,BP,180,0,5,6,1.0,180.0
AK,BP,186,1,8,20,0.83,186.0
BG,BP,180,1,4,11,0.5,180.0
AU,BP,186,1,4,9,1.5,184.0
AW,BP,180,1,9,6,1.58,180.0
AT,BP,180,0,12,6,1.08,159.0
AO,BP,186,1,9,6,1.58,170.0
AW,BP,186,0,11,6,1.67,171.0
AW,BP,180,1,11,6,1.67,152.0
BG,BP,186,0,1,10,1.5,158.0
AW,BP,186,0,10,6,1.67,186.0
AO,BP,186,0,11,6,1.5,165.0
AK,BP,186,0,7,6,0.83,186.0
AO,BP,186,1,7,13,1.58,175.0
AW,BP,180,0,9,6,1.58,148.0
AK,BP,186,0,2,7,0.83,163.0
AT,BP,186,0,10,6,1.08,141.0
AW,BP,180,0,2,6,1.67,172.0
AW,BP,186,0,9,6,1.58,149.0
AO,BP,180,1,7,14,1.58,180.0
BG,BP,186,1,12,7,1.5,147.0
AK,BP,186,1,3,7,0.83,104.0
AT,BP,180,0,7,6,1.08,155.0
AW,BP,186,0,11,6,1.67,172.0
AO,BP,180,1,5,6,1.5,163.0
AO,BP,180,0,7,13,1.58,180.0
AO,BP,180,1,4,6,1.5,174.0
AT,BP,180,1,5,6,1.0,154.0
AT,BP,186,0,4,6,0.92,186.0
AO,BP,186,1,5,6,1.5,186.0
AO,BP,186,0,4,6,1.5,186.0
AW,BP,186,0,4,6,1.67,139.0
AU,BP,186,1,9,10,1.42,149.0
AW,BP,186,0,1,6,1.67,138.0
AK,BP,186,1,10,20,0.83,181.0
AO,BP,186,1,10,6,1.5,173.0
AK,BP,186,0,3,7,0.83,103.0
AT,BP,186,0,5,6,1.0,182.0
AO,BP,186,1,3,6,1.5,181.0
AW,BP,186,0,6,6,1.58,180.0
AK,BP,180,1,3,12,0.83,151.0
AK,BP,186,0,9,20,0.75,175.0
AW,BP,180,1,12,6,1.67,165.0
AK,BP,186,1,2,19,0.83,186.0
AW,BP,186,1,9,20,1.67,167.0
AK,BP,186,0,3,7,0.83,101.0
AT,BP,186,0,8,6,1.08,160.0
AW,BP,186,0,7,6,1.58,186.0
AO,BP,180,1,12,20,1.5,173.0
AW,BP,186,1,11,6,1.67,186.0
AW,BP,186,0,6,20,1.58,186.0
AO,BP,186,0,6,6,1.58,159.0
AW,BP,186,1,8,20,1.58,170.0
AK,BP,186,0,3,19,0.83,111.0
AW,BP,186,0,11,6,1.67,186.0
AW,BP,186,0,2,6,1.67,147.0
AO,BP,186,1,7,6,1.58,167.0
AK,BP,186,1,7,20,0.83,175.0
AT,BP,186,1,6,6,1.08,171.0
BG,BP,186,1,9,11,0.5,104.0
AK,BP,186,0,7,20,0.83,159.0
AK,BP,186,0,11,6,0.83,135.0
AK,BP,186,1,3,19,0.83,127.0
AK,BP,180,0,1,7,0.83,176.0
AK,BP,180,0,10,6,0.83,170.0
AK,BP,186,0,1,19,0.83,144.0
AO,BP,186,1,6,6,1.58,185.0
AW,BP,180,0,8,6,1.58,174.0
AK,BP,186,0,9,7,0.75,139.0
AK,BP,186,0,7,20,0.83,146.0
AK,BP,186,0,3,19,0.83,151.0
AK,BP,186,0,3,7,0.83,149.0
AK,BP,186,1,11,20,0.83,153.0
AK,BP,186,0,11,6,0.83,176.0
AK,BP,186,1,9,20,0.75,167.0
AT,BP,180,0,6,6,1.08,173.0
AW,BP,186,1,5,6,1.58,186.0
BG,BP,180,1,1,10,1.5,128.0
AK,BP,186,1,9,20,0.75,169.0
AK,BP,186,1,11,20,0.83,170.0
AK,BP,186,1,1,19,0.83,186.0
AO,BP,186,1,6,6,1.58,182.0
AK,BP,186,1,11,18,0.83,186.0
AK,BP,186,0,1,19,0.83,174.0
AK,BP,186,0,6,6,0.83,142.0
AK,BP,186,1,8,6,0.83,185.0
AO,BP,186,1,9,14,1.58,146.0
BG,BP,186,1,10,9,0.5,103.0
AK,BP,186,1,9,7,0.75,182.0
AK,BP,186,0,2,7,0.83,186.0
AT,BP,180,1,9,6,1.08,163.0
AO,BP,186,0,2,6,1.5,186.0
BG,BP,186,1,6,11,0.5,140.0
BG,BP,186,0,8,11,0.5,134.0
BG,BP,186,0,4,11,0.5,186.0
AK,BP,186,1,4,7,0.83,181.0
AW,BP,186,0,1,6,1.67,159.0
AK,BP,186,0,10,6,0.83,166.0
AW,BP,186,0,7,6,1.58,160.0
AT,BP,180,1,6,6,1.08,180.0
AK,BP,186,0,8,20,0.83,149.0
BG,BP,186,0,8,11,0.5,138.0
AK,BP,186,1,1,19,0.83,177.0
AK,BP,180,1,12,20,0.83,166.0
AO,BP,186,1,9,6,1.58,141.0
AW,BP,186,0,12,6,1.67,166.0
AW,BP,186,1,7,6,1.58,165.0
BG,BP,186,1,1,10,1.5,142.0
AW,BP,186,1,12,20,1.58,181.0
AO,BP,186,1,8,14,1.58,186.0
AW,BP,186,1,11,6,1.67,184.0
AW,BP,180,1,7,20,1.58,180.0
BG,BP,180,1,12,20,1.5,155.0
AO,BP,180,0,11,6,1.5,138.0
AW,BP,186,0,7,6,1.58,184.0
AO,BP,186,0,7,6,1.58,150.0
AO,BP,180,1,7,6,1.58,179.0
AO,BP,186,0,11,6,1.5,137.0
AK,BP,186,0,5,6,0.92,162.0
AK,BP,186,1,10,20,0.83,186.0
BG,BP,186,1,11,8,1.5,160.0
BG,BP,186,1,5,11,0.42,124.0
AK,BP,186,1,6,6,0.83,181.0
AW,BP,186,1,8,6,1.58,181.0
AO,BP,186,0,8,13,1.58,129.0
AK,BP,186,0,11,6,0.83,177.0
AW,BP,186,1,5,6,1.58,178.0
AK,BP,186,0,12,20,0.83,169.0
AT,BP,180,0,5,6,1.0,124.0
AO,BP,186,0,12,6,1.5,150.0
BG,BP,180,1,9,11,0.5,98.0
AK,BP,186,1,5,19,0.92,185.0
AW,BP,186,1,4,20,1.67,186.0
AW,BP,186,1,4,15,1.67,165.0
AK,BP,180,0,5,20,0.92,118.0
AT,BP,180,1,4,6,0.92,180.0
AU,BP,180,0,7,16,1.42,180.0
AT,BP,186,0,3,6,0.92,101.0
AK,BP,186,0,11,20,0.83,179.0
AK,BP,186,0,10,15,0.92,137.0
AK,BP,186,0,3,7,0.83,184.0
AK,BP,186,1,12,14,0.92,185.0
AW,BP,186,0,3,6,1.67,158.0
AW,BP,186,1,11,6,1.67,167.0
BG,BP,186,1,12,7,1.5,138.0
AK,BP,186,1,8,6,0.83,186.0
AT,BP,180,0,3,6,0.92,94.0
AK,BP,186,0,3,19,0.83,158.0
AO,BP,180,1,3,6,1.5,180.0
BG,BP,180,0,8,11,0.5,158.0
AW,BP,186,0,10,6,1.67,146.0
BG,BP,180,0,9,11,0.5,146.0
AO,BP,186,0,2,6,1.5,186.0
BG,BP,186,0,9,11,0.5,107.0
AW,BP,186,1,8,6,1.58,185.0
AW,BP,186,1,9,6,1.58,157.0
BG,BP,186,1,6,11,0.5,148.0
AO,BP,180,0,7,6,1.58,162.0
AW,BP,180,0,7,15,1.58,170.0
AW,BP,186,0,4,13,1.67,186.0
AK,BP,186,0,4,19,0.83,186.0
AO,BP,186,0,3,6,1.5,181.0
AO,BP,180,1,11,20,1.5,180.0
AW,BP,180,0,11,6,1.67,136.0
AT,BP,180,1,10,6,1.08,172.0
AW,BP,186,1,8,6,1.58,182.0
AK,BP,186,1,1,7,0.83,173.0
AW,BP,186,1,6,20,1.58,155.0
AO,BP,186,0,12,6,1.5,170.0
AO,BP,186,1,8,13,1.58,169.0
AW,BP,186,0,8,6,1.58,155.0
AO,BP,186,1,12,6,1.5,172.0
AO,BP,186,0,10,6,1.5,170.0
AK,BP,186,0,7,6,0.83,165.0
AO,BP,186,0,9,6,1.58,160.0
AO,BP,186,1,9,14,1.58,169.0
AK,BP,186,0,12,14,0.92,186.0
AO,BP,186,1,12,6,1.5,176.0
AW,BP,186,1,8,20,1.58,176.0
AO,BP,186,0,8,6,1.58,150.0
AW,BP,180,0,5,14,1.58,170.0
AT,BP,186,0,4,6,0.92,132.0
AK,BP,186,0,4,7,0.83,144.0
AK,BP,186,0,4,20,0.83,168.0
AT,BP,186,0,4,6,0.92,148.0
BG,BP,186,0,4,11,0.5,102.0
AO,BP,186,0,1,6,1.5,172.0
AO,BP,186,1,11,6,1.5,182.0
BG,BP,186,0,12,8,1.5,130.0
AK,BP,180,1,10,6,0.83,167.0
AK,BP,186,0,1,7,0.83,133.0
AK,BP,186,1,8,20,0.83,186.0
AO,BP,186,0,1,6,1.5,158.0
AO,BP,186,1,10,6,1.5,141.0
AO,BP,186,1,2,6,1.5,186.0
AK,BP,186,1,12,19,0.83,145.0
AW,BP,180,0,10,6,1.67,180.0
AU,BP,186,1,9,10,1.42,155.0
AK,BP,186,1,10,20,0.83,185.0
AO,BP,186,1,7,6,1.58,164.0
AW,BP,186,0,8,6,1.58,172.0
AK,BP,186,0,10,6,0.83,136.0
BG,BP,180,0,4,11,0.5,97.0
AK,BP,186,0,4,7,0.83,183.0
AW,BP,186,0,9,6,1.58,152.0
AK,BP,186,0,11,14,0.92,186.0
AO,BP,186,1,5,6,1.5,186.0
AK,BP,186,1,12,20,0.83,186.0
AK,BP,186,1,10,15,0.92,156.0
BG,BP,186,0,10,9,0.5,112.0
AT,BP,186,0,4,6,0.92,161.0
AK,BP,186,1,9,7,0.75,179.0
AK,BP,186,1,5,19,0.92,183.0
BG,BP,186,0,4,11,0.5,167.0
AW,BP,186,0,4,6,1.67,173.0
AW,BP,186,0,3,6,1.67,142.0
AK,BP,180,0,8,20,0.83,180.0
AK,BP,186,1,7,6,0.83,145.0
AO,BP,186,0,1,6,1.5,133.0
AK,BP,186,0,3,19,0.83,169.0
AK,BP,186,1,6,13,0.92,132.0
AT,BP,186,0,11,6,1.08,164.0
AK,BP,186,1,6,6,0.83,129.0
AO,BP,180,1,1,6,1.5,180.0
AO,BP,186,0,1,6,1.5,152.0
AO,BP,186,0,8,13,1.58,183.0
BG,BP,186,0,3,10,1.5,104.0
AO,BP,186,1,2,6,1.5,183.0
AK,BP,186,0,7,6,0.83,186.0
AW,BP,186,1,8,6,1.58,169.0
AW,BP,186,1,1,6,1.67,180.0
BG,BP,186,0,5,11,0.42,111.0
AK,BP,186,0,7,6,0.83,174.0
AO,BP,186,1,5,6,1.5,184.0
AK,BP,186,1,4,7,0.83,180.0
AK,BP,186,1,8,6,0.83,186.0
BG,BP,186,1,10,8,0.5,119.0
AO,BP,186,1,5,6,1.5,186.0
AT,BP,180,1,3,6,0.92,104.0
BG,BP,186,0,5,11,0.42,137.0
AW,BP,180,0,9,6,1.58,164.0
AO,BP,180,0,9,13,1.58,136.0
